"","Elevation","WaterTemp","DO","BdLog","BodyCondition"
"CM010937.2:1418649256",0.00259876763656138,0.00100570948955312,0.99998373797515,0.99998373797515,0.956349421546539
"CM010937.2:1422667425",0.418994216566238,0.99998373797515,0.00124630603714813,0.538203067396331,0.941574969770848
"CM010937.2:1427271984",0.0333778629110488,0.0516020706095802,0.99998373797515,0.998896252323356,0.99998373797515
"CM010937.2:1429697692",0.99998373797515,0.99998373797515,0.99998373797515,0.99998373797515,0.0406969375167098
"CM010937.2:1434290572",0.571075865391031,0.99998373797515,0.0469826564303121,0.896384165609102,0.99998373797515
"CM010937.2:1443048662",0.0229265545056315,0.0227185854923669,0.721659049362744,0.976394463642887,0.983002471898373
"CM010938.2:12356856",0.988474668294983,0.99998373797515,0.0469826564303121,0.980828831201476,0.99723172597877
"CM010938.2:15206609",0.968952207116833,0.68790878924722,0.0242263916859312,0.99998373797515,0.971338122421681
"CM010938.2:16933056",0.348797555975251,0.00704036355780013,0.569368447101311,0.99998373797515,0.828376117872653
"CM010938.2:56859023",0.0110403560338233,0.00535154942319428,0.99998373797515,0.99998373797515,0.99998373797515
"CM010938.2:75050834",0.0365998301273086,0.636799213677229,0.662868000040115,0.99998373797515,0.87794710722343
"CM010938.2:77843284",0.99998373797515,0.985058317821189,0.99998373797515,0.0340940982852955,0.418875902144259
"CM010938.2:79699943",0.0520964853957028,0.0335649477351221,0.999502044845299,0.989685331461519,0.789235231651052
"CM010938.2:85298735",0.99998373797515,0.99998373797515,0.041066655741654,0.99998373797515,0.99998373797515
"CM010938.2:113783067",0.0451856906700775,0.0702985411068276,0.99998373797515,0.869448976181702,0.99998373797515
"CM010938.2:113826143",0.00175128199322931,0.0989068290643651,0.99998373797515,0.798312976064439,0.99998373797515
"CM010938.2:152522057",0.013797605520233,0.0450432218776463,0.515551143973376,0.99998373797515,0.99998373797515
"CM010938.2:183670736",0.00378831281762804,0.0443111055196446,0.99723172597877,0.612920744626702,0.99998373797515
"CM010938.2:208573723",0.222153012369789,0.99998373797515,0.0146571474412106,0.284643188521216,0.99998373797515
"CM010938.2:222024299",0.986661755902829,0.839230089596637,0.99998373797515,0.99998373797515,0.043001515212861
"CM010938.2:227558628",0.0854868972106674,0.99998373797515,0.000624160900274559,0.0606763714504956,0.99998373797515
"CM010938.2:236682028",0.935253781899584,0.899337518831814,0.00170403045118615,0.689289699689508,0.99998373797515
"CM010938.2:237264946",0.99998373797515,0.967039896722029,0.0321732824300796,0.293834333783824,0.994325423781584
"CM010938.2:243359119",0.880792138522862,0.979462094437482,0.0219304206741401,0.99998373797515,0.957879659523509
"CM010938.2:245873930",0.151155219892136,0.99998373797515,0.016800890216103,0.945986375516762,0.605207657072117
"CM010938.2:251378149",0.975225684822234,0.339052231878962,0.0206865890059773,0.997273953787826,0.99998373797515
"CM010938.2:252226153",0.0301780332738918,0.029854935080608,0.99998373797515,0.99998373797515,0.99723172597877
"CM010938.2:268675432",0.369117675696687,0.99998373797515,0.0268443753165305,0.99998373797515,0.99998373797515
"CM010938.2:279738034",0.529596511658317,0.997564338806039,0.0356469566648405,0.99998373797515,0.99998373797515
"CM010938.2:312092494",0.590240106158841,0.0179974341058614,0.715104613742782,0.760447790110839,0.99998373797515
"CM010938.2:312092523",0.613090150413809,0.0326246245648909,0.99998373797515,0.74708088786514,0.99998373797515
"CM010938.2:337637597",0.0447589655140964,0.727764556178396,0.785049388401217,0.99998373797515,0.912198346540074
"CM010938.2:352327045",0.00568396722371338,0.480221070862433,0.99998373797515,0.99998373797515,0.99998373797515
"CM010938.2:364203559",0.979697561219208,0.00580286181674831,0.842057913173779,0.971834827471204,0.968433939707093
"CM010938.2:377403027",0.31129269763978,0.0450432218776463,0.866442904722902,0.99998373797515,0.99998373797515
"CM010938.2:383054657",0.99998373797515,0.99998373797515,0.0487568922294042,0.99998373797515,0.478862392003677
"CM010938.2:388285801",0.00811947523630785,0.561149592232958,0.99998373797515,0.981827623061346,0.784087433525729
"CM010938.2:407461527",0.000109652006813879,0.00190100247466255,0.532311526499135,0.99998373797515,0.960860676329807
"CM010938.2:424099970",0.00185495925140409,0.00854796829942842,0.973748567602856,0.99998373797515,0.911960368203315
"CM010938.2:477683131",0.942928314621922,0.892747158272105,0.0151600531430068,0.769392378269676,0.99998373797515
"CM010938.2:539755492",0.169469948472686,0.99998373797515,0.000517677440733442,0.332898848363689,0.290094763648177
"CM010938.2:570384090",0.0360459354577281,0.0487568922294042,0.62446425654693,0.929783178908312,0.99998373797515
"CM010938.2:590678667",0.273254688131158,0.99998373797515,0.0282712361295174,0.99998373797515,0.99998373797515
"CM010938.2:645350926",0.953369626885868,0.0317533484466755,0.569609589840335,0.99998373797515,0.99998373797515
"CM010938.2:653005425",0.0559128457127687,0.0377876616861772,0.869315835872829,0.964035680870475,0.99998373797515
"CM010938.2:696068625",0.365023216998771,0.99998373797515,0.00802813764593252,0.964593430721941,0.993266489730741
"CM010938.2:769975607",0.831750622229189,0.508794966836482,0.0143188805718796,0.99998373797515,0.931792121884948
"CM010938.2:800816654",0.20244319942618,0.00867429574860729,0.876177655815225,0.997263764706763,0.920403341173043
"CM010938.2:818492607",0.68075464071853,0.979857618873554,0.0242311214840194,0.855830368843599,0.595847131970488
"CM010938.2:832100854",0.0354268302938438,0.0197146889541756,0.99998373797515,0.99998373797515,0.99998373797515
"CM010938.2:832170098",0.307050301038863,0.0164544581113853,0.777562688505324,0.99998373797515,0.99998373797515
"CM010938.2:846551353",0.571160889062613,0.99998373797515,0.0260081722097583,0.683812714127047,0.99998373797515
"CM010938.2:936476538",0.896403248177146,0.775239653979741,0.999396891424731,0.44249414865253,0.0136488153465597
"CM010938.2:950749755",0.107434067350254,0.0232693017049944,0.979110940827145,0.998557759833809,0.220865730537954
"CM010938.2:968490177",0.37755977981423,0.99998373797515,0.0169663654656999,0.99998373797515,0.678679213663264
"CM010938.2:1035247668",0.00700764385563266,0.00242331515756199,0.99998373797515,0.99998373797515,0.809152147480229
"CM010938.2:1062961722",0.0172718219793407,0.0462961466961594,0.716368412150573,0.99998373797515,0.838422867174659
"CM010938.2:1072669663",0.147250426319113,0.00957020601531765,0.405123176760311,0.99998373797515,0.992405245753663
"CM010938.2:1081053627",0.138166084828798,0.99998373797515,0.0191723070039773,0.300489820961337,0.99998373797515
"CM010938.2:1105138855",0.0225315208665837,0.195474911901526,0.871870505172711,0.651069057838228,0.99998373797515
"CM010938.2:1120544828",0.0214935434137,0.00692848848267795,0.874408385838144,0.877814475586241,0.996302888183123
"CM010938.2:1148803989",0.108138343762114,0.0467004030329787,0.99998373797515,0.99998373797515,0.981246052655029
"CM010938.2:1195412851",0.0854076697298407,0.0255954855856915,0.997942906702254,0.956794104672724,0.919956843821651
"CM010938.2:1253264226",0.266998138899648,0.99998373797515,0.046743176876839,0.99998373797515,0.99998373797515
"CM010938.2:1350247810",0.12634925615386,0.00559746856636581,0.99998373797515,0.678209118796749,0.902169292271637
"CM010938.2:1355605420",0.0296721973131361,0.0470033580655574,0.99998373797515,0.99998373797515,0.260292243545889
"CM010938.2:1356604392",0.698996152860265,0.0146061341325909,0.848343730965318,0.99998373797515,0.994388889144288
"CM010938.2:1359972100",7.02165748087428e-05,6.90090466048855e-09,0.989477789183527,0.634347714608544,0.99998373797515
"CM010938.2:1360709251",0.0245990829419841,0.121091616915592,0.99998373797515,0.977124330045608,0.99998373797515
"CM010938.2:1361174668",0.0409794587165202,0.0104253835275995,0.99998373797515,0.734897010350885,0.99998373797515
"CM010938.2:1363320436",0.0369097242724304,0.0942521111086799,0.99998373797515,0.99998373797515,0.99998373797515
"CM010938.2:1370137353",0.00877261963989507,0.016163698308225,0.963070785553891,0.99998373797515,0.99998373797515
"CM010938.2:1374604693",0.0143710688912222,0.00629018043413054,0.878891035106392,0.99998373797515,0.986622154036267
"CM010938.2:1409984149",0.0184281892207107,0.0280606119064002,0.777027374233447,0.994043869879984,0.99998373797515
"CM010938.2:1428003051",0.019592672678608,0.0223528726058852,0.934053001305938,0.960526698244667,0.99998373797515
"CM010938.2:1452762020",0.00214423539489156,0.000733485054928808,0.758726680144152,0.900414435610404,0.976200182364766
"CM010938.2:1474000479",0.110866026463775,0.00381081615090034,0.545936945788805,0.949127394378838,0.99998373797515
"CM010938.2:1483921200",0.82240803045205,0.0345786411756223,0.99998373797515,0.99998373797515,0.99998373797515
"CM010938.2:1514557845",0.955114614287712,0.99998373797515,0.00175051315860456,0.99998373797515,0.99998373797515
"CM010938.2:1539706459",0.101674491639379,0.0319326267011649,0.99998373797515,0.617041673090615,0.99998373797515
"CM010938.2:1555343521",0.036912339019812,0.046743176876839,0.815203871447966,0.961596323979077,0.99998373797515
"CM010938.2:1558747380",0.000109652006813879,7.12808065818092e-06,0.99998373797515,0.99998373797515,0.542856203639906
"CM010938.2:1559947950",0.0133526683412921,0.0219982012867488,0.872391534808814,0.99998373797515,0.99998373797515
"CM010938.2:1562724775",0.168889420646832,0.00860854442929068,0.963048934789932,0.99998373797515,0.99998373797515
"CM010938.2:1569116434",0.300628591320753,0.0136796931660283,0.907831798220258,0.703571396033666,0.99998373797515
"CM010938.2:1569484170",0.05609845814755,0.000567315609918153,0.825707748716843,0.813981851653092,0.99998373797515
"CM010938.2:1588926525",0.644554272396572,0.0227185854923669,0.770908349918389,0.99998373797515,0.847101598948154
"CM010938.2:1591992015",0.253582753735522,0.0202448593624271,0.99998373797515,0.99998373797515,0.989118008658238
"CM010938.2:1597488660",0.598836578865592,0.00657216611349064,0.537935243626276,0.997115418822725,0.998932818911573
"CM030316.1:12672001",0.00921581093193255,0.171628461940349,0.609449231244193,0.99490421786202,0.99998373797515
"CM030316.1:18494064",0.520477272302468,0.00650203682960417,0.602483728649508,0.99998373797515,0.787576629309403
"CM030316.1:120397132",0.0114693005947505,0.970839710848,0.0247147358178107,0.588455187566219,0.99998373797515
"CM030316.1:126913457",0.0331113280825305,0.36151383325089,0.99998373797515,0.99998373797515,0.203591197019208
"CM030316.1:138914674",0.582999607515164,0.0390204460336997,0.912688058934043,0.99998373797515,0.262455857778532
"CM030316.1:138914832",0.714198845290178,0.0419709467150624,0.99998373797515,0.981190422871889,0.436065177394973
"CM030316.1:181505863",0.782508726206333,0.020043950670761,0.61739776061686,0.99998373797515,0.817962404227576
"CM030316.1:197657364",0.20481473119947,0.0441601509236452,0.99998373797515,0.476951629819043,0.904768648605182
"CM030316.1:218387774",0.457533736491904,0.0193154724595518,0.572539562001205,0.928638048965854,0.668374790896848
"CM030316.1:228775430",0.0363403080178475,0.544100246597362,0.821118804761819,0.949220237796768,0.99998373797515
"CM030316.1:247873793",0.00671328699288792,0.00677982516309609,0.990397247485229,0.988433519041832,0.931560077096108
"CM030316.1:271928054",6.96809692488391e-09,6.07016407377179e-09,0.942485219956622,0.999502044845299,0.664619585348638
"CM030316.1:283692093",0.0409794587165202,0.037558994407336,0.99998373797515,0.194382488031679,0.932160394902062
"CM030316.1:291418136",0.000969028974924789,0.00645819796657164,0.254492500150852,0.99998373797515,0.759524925791983
"CM030316.1:292825944",0.994295849904967,0.781450044558038,0.0391736736532179,0.99998373797515,0.990877778648962
"CM030316.1:293514126",4.78041669627539e-06,5.254921207859e-09,0.994683654510276,0.782981969055431,0.552916556327113
"CM030316.1:298025727",0.0779044432600725,0.00603940901583744,0.99998373797515,0.99998373797515,0.99998373797515
"CM030316.1:312234811",0.381513186612105,0.99998373797515,0.03669306279656,0.999941815108647,0.99998373797515
"CM030316.1:315612509",0.17935598501128,0.99998373797515,0.000276569705858451,0.99998373797515,0.99998373797515
"CM030316.1:323915721",0.287348117329177,0.0438793982016147,0.027898535064661,0.19010606135568,0.69479122351208
"CM030316.1:330910052",0.00107648076129646,0.000461040902305333,0.859758263924726,0.640942694836041,0.982852361170467
"CM030316.1:343931927",0.00392590788665677,0.00121102524472106,0.989118008658238,0.99998373797515,0.99998373797515
"CM030316.1:391741457",0.346631481719916,0.0239474543003999,0.813854823749719,0.770759790502335,0.99998373797515
"CM030316.1:412475513",0.0239650671294917,0.0504594838732262,0.698635409670259,0.992653732827309,0.99998373797515
"CM030316.1:426336255",0.539509394492041,0.0436352861844467,0.720621432249536,0.988507880249534,0.76256525211769
"CM030316.1:468363888",0.00822751225788723,0.127819716411061,0.845999603583652,0.853009455882048,0.99998373797515
"CM030316.1:529410944",0.0874915722265478,0.995835401553877,0.0263261272847449,0.266211875512395,0.99998373797515
"CM030316.1:530446359",0.0420868740701422,0.60235889130534,0.998896252323356,0.762367181829552,0.497083348423331
"CM030316.1:545422743",0.0095259104636138,0.00622929064610842,0.998769393807297,0.99723172597877,0.702330532189851
"CM030316.1:548684427",0.99998373797515,0.0336805432241464,0.735534405772455,0.560180311813778,0.874708947634673
"CM030316.1:560098495",0.494433598949145,0.0430226373307749,0.689337859674913,0.46703613778576,0.949821277930355
"CM030316.1:628821221",0.0448041593265346,0.465973079792366,0.868753557844802,0.99998373797515,0.989670020895336
"CM030316.1:678904883",0.434879346669173,0.99998373797515,0.0319432525562211,0.99998373797515,0.927329575158058
"CM030316.1:692308979",0.0011680438206215,0.00639524267379426,0.99998373797515,0.99998373797515,0.944570090292057
"CM030316.1:745278089",0.188097334437115,0.99998373797515,0.00487581999002984,0.99998373797515,0.99723172597877
"CM030316.1:759086134",7.07619892287662e-05,2.33169321082984e-05,0.742870418748556,0.99998373797515,0.261708820586497
"CM030316.1:779942576",0.0217049785273109,0.350266618777347,0.99998373797515,0.99998373797515,0.848001281635064
"CM030316.1:781178755",0.0253718231822712,0.0125314434565218,0.99998373797515,0.988901536471412,0.99998373797515
"CM030316.1:783419200",0.99998373797515,0.99998373797515,0.0254941648360682,0.99998373797515,0.99998373797515
"CM030316.1:788823904",0.220775604713162,0.0305030765888256,0.0426565278149804,0.99998373797515,0.963977511596302
"CM030316.1:792931839",0.0457708553589431,0.0631640604582395,0.977420689421712,0.99998373797515,0.978929257519286
"CM030316.1:795882254",0.99998373797515,0.99998373797515,0.914787920360397,0.046743176876839,0.398147365876077
"CM030316.1:799099066",0.0252791778534437,0.00801702428968124,0.99998373797515,0.914915193676129,0.679861429722827
"CM030316.1:800067519",0.016464045840192,0.0615839515047578,0.99998373797515,0.99998373797515,0.99998373797515
"CM030316.1:808935846",0.699625747330711,0.836239593236505,0.0239163956978785,0.755439538496834,0.99998373797515
"CM030316.1:816600826",0.158236886937527,0.931086427941374,0.0071766019634722,0.999554869500662,0.875855995597119
"CM030316.1:820524080",0.0401556602260327,0.113566649435665,0.621135275954147,0.99998373797515,0.881065329964118
"CM030316.1:830121203",0.00153738989787855,7.70219368551632e-05,0.968010110386087,0.557845802520998,0.99998373797515
"CM030316.1:846954789",0.801740760763132,0.99998373797515,0.633406364317487,0.0301780332738918,0.99998373797515
"CM030316.1:877388833",0.00765432358838269,0.000931750401689393,0.99998373797515,0.99998373797515,0.99998373797515
"CM030316.1:878055695",0.732152026370386,0.93084240325176,0.99998373797515,0.0307357459355002,0.219271604331018
"CM030316.1:882795982",0.99998373797515,0.99998373797515,0.973725921964714,0.99998373797515,0.0462638096327684
"CM030316.1:899030560",0.295143131669116,3.22963050786779e-06,0.0994485581119855,0.962141081925647,0.998924004199265
"CM030317.1:11663794",0.144593108927061,0.0359138298787193,0.7479853819583,0.764522522118676,0.581395757108841
"CM030317.1:52551428",0.000280214191838868,1.10085425857909e-06,0.998554929946798,0.897993849151239,0.783817641803124
"CM030317.1:88003366",0.240998809088554,0.99998373797515,0.00590076062848773,0.99998373797515,0.99998373797515
"CM030317.1:101163748",0.459760025600917,0.00154848675342831,0.671868079215432,0.99998373797515,0.567149466919988
"CM030317.1:115177183",0.15540709970554,0.0437265235909545,0.99998373797515,0.871246971623162,0.99998373797515
"CM030317.1:136700978",0.106556301908289,0.0188217410454367,0.432678610561067,0.54997115059023,0.99998373797515
"CM030317.1:139739674",0.515936401766316,0.0345786411756223,0.99998373797515,0.99998373797515,0.99998373797515
"CM030317.1:149097770",0.267707771561543,0.00909630534529161,0.366432567412912,0.946160595641854,0.99998373797515
"CM030317.1:163287843",0.533779020047108,0.440861134988413,0.956483267753411,0.395772435849265,0.0162421113245432
"CM030317.1:163312495",0.390239989420501,0.99998373797515,0.00126561604648036,0.858469279282024,0.99998373797515
"CM030317.1:236436594",0.00222140601920344,0.000862513353602899,0.99998373797515,0.99998373797515,0.99998373797515
"CM030317.1:251123401",0.0233495230499598,0.0149052395608447,0.561072701355422,0.99998373797515,0.785782996817543
"CM030317.1:272007175",0.347865119236068,0.00998212964214221,0.880713145727658,0.99933795046484,0.99998373797515
"CM030317.1:294341243",0.00591885790461237,0.00677982516309609,0.819555482711605,0.99998373797515,0.491262943729518
"CM030317.1:301946921",0.0388293726965949,0.929758536152217,0.950206643717814,0.99998373797515,0.99998373797515
"CM030317.1:311393175",0.00412518456473748,0.0143104078851168,0.760289850281516,0.99998373797515,0.982184688951954
"CM030317.1:312208460",0.0184642151155465,0.342230438344668,0.581919219415838,0.982441767426833,0.485822184070617
"CM030317.1:388969689",0.315786546603812,0.0156678103763498,0.701719099198037,0.99998373797515,0.99998373797515
"CM030317.1:392228615",0.0162752467494279,0.0167753599755589,0.99998373797515,0.99998373797515,0.403003081517601
"CM030317.1:398943858",0.0341048674454362,0.48235263113147,0.471974069817895,0.8738395616207,0.99998373797515
"CM030317.1:409047311",0.288102323352107,0.0397752713270237,0.58792994836088,0.99998373797515,0.99998373797515
"CM030317.1:411823779",0.999502044845299,0.99998373797515,0.0106033301161097,0.951410241222795,0.99998373797515
"CM030317.1:414579155",0.421807644336458,0.0220711751996952,0.762903722510496,0.936578758690312,0.961319343090556
"CM030317.1:424811433",0.699110311985957,0.0249449646013765,0.670923786640444,0.983085750844489,0.942621904131027
"CM030317.1:479766730",0.0419267353771668,0.020601596446113,0.826200215714847,0.99998373797515,0.968991812261527
"CM030317.1:491646615",0.00474791704088171,0.131598411057047,0.99998373797515,0.99998373797515,0.998139425058399
"CM030317.1:491715279",1.05994588190445e-05,9.76846337244696e-06,0.99998373797515,0.987932878635202,0.99998373797515
"CM030317.1:509348988",0.570137221721493,0.00811968655692415,0.406881147281994,0.99998373797515,0.99998373797515
"CM030317.1:533675946",0.821690279887996,0.0382621712078786,0.758726680144152,0.761108972061917,0.99998373797515
"CM030317.1:555828468",0.0111662081104257,0.00943792542047949,0.805963511176423,0.99998373797515,0.99998373797515
"CM030317.1:619211953",0.614835129998169,0.0283865322112006,0.429944391067741,0.969758404213494,0.99998373797515
"CM030317.1:662253333",0.0181018328773806,0.277312010822118,0.512320627993353,0.774087547097839,0.99998373797515
"CM030317.1:705120746",0.113095701244666,0.0324253476349374,0.99998373797515,0.996002214418891,0.853861308868473
"CM030317.1:713960110",0.0460301505585241,0.0567623089757056,0.962037634485228,0.99998373797515,0.874708947634673
"CM030317.1:715935460",0.0081696645707531,0.00382382777800603,0.67840512760394,0.815339602441695,0.954683399302809
"CM030317.1:720362411",0.99998373797515,0.99998373797515,0.99998373797515,0.0425357866117716,0.987772603440532
"CM030317.1:721192535",0.871883600822551,0.99998373797515,0.99998373797515,0.010666699588975,0.99998373797515
"CM030317.1:735963743",0.0435126994691184,0.0482440712459138,0.877180744523496,0.99998373797515,0.987567582191087
"CM030317.1:747499790",0.397723383922674,0.948750256446622,0.931439307500308,0.00709703907838459,0.820964048481442
"CM030317.1:768252498",0.574759088471039,0.00172746021172799,0.579921644347664,0.964493329892744,0.99998373797515
"CM030317.1:768371634",0.123224162330004,0.0253465566392707,0.972518542414144,0.99998373797515,0.981827623061346
"CM030317.1:776715456",0.00341863319689562,0.0220711751996952,0.241807566310781,0.986168938043403,0.143728937330115
"CM030317.1:798740650",0.0605636952784201,0.844042478691586,0.0419267353771668,0.657368368212421,0.700862535048736
"CM030317.1:849989728",0.126920322615263,0.00822751225788723,0.407579041463682,0.630526074952955,0.98978137616028
"CM030317.1:855889398",0.0329688912411481,0.0370587278742381,0.99846681131783,0.99998373797515,0.99998373797515
"CM030317.1:864400235",0.0294025694026777,0.876926397146917,0.0169029268820927,0.339598926381163,0.996114903552868
"CM030317.1:874534290",0.432982412235473,0.99998373797515,0.0237351385226429,0.99998373797515,0.99998373797515
"CM030317.1:886806107",0.0874659221000977,0.0229896609538607,0.99998373797515,0.99998373797515,0.99998373797515
"CM030317.1:888124920",0.103889063066957,0.0158569371481643,0.452059642284413,0.99998373797515,0.940999891960814
"CM030317.1:893658921",0.421816154703415,0.99998373797515,0.0279484573759511,0.933835618006619,0.998896252323356
"CM030317.1:906254969",0.311080648438654,0.00705880621126191,0.953260850821744,0.780573792765837,0.882374880468875
"CM030317.1:918449673",0.0230699362128132,0.508395593208453,0.664215667578246,0.99587694240437,0.834209667574553
"CM030317.1:939893737",0.595102038980046,0.942639358288964,0.0233821958459922,0.99998373797515,0.99998373797515
"CM030317.1:950855787",0.64499101049298,0.0358050148561604,0.551346575633108,0.999950087632227,0.986788473434516
"CM030317.1:972411817",0.00853630623298934,0.00198991473378133,0.99998373797515,0.99998373797515,0.991964260692721
"CM030317.1:979186180",0.0013377251170776,0.00191979673978192,0.799759111305053,0.99998373797515,0.99998373797515
"CM030317.1:988617500",0.029865169610198,0.987630147221387,0.0324253476349374,0.251488509168802,0.98489288882955
"CM030317.1:999385392",0.0344909514352956,0.378898725998747,0.93560773020878,0.985232338389912,0.99998373797515
"CM030317.1:1009351684",0.302830828105553,0.99998373797515,0.0477988762602179,0.901839797061146,0.987759709533171
"CM030317.1:1013887337",0.124911763801761,0.00556435378854989,0.711677082281962,0.904025560848786,0.66687227225782
"CM030317.1:1028382580",0.258497376162887,0.99998373797515,0.0200885164040073,0.99998373797515,0.99998373797515
"CM030317.1:1030421385",0.00107648076129646,5.38946266860983e-05,0.668277167729864,0.99998373797515,0.948324885613887
"CM030317.1:1036758556",0.406839408041866,0.99998373797515,0.304721107746106,0.0429034792071212,0.99723172597877
"CM030317.1:1044397755",0.0237630239865351,0.0253718231822712,0.980903557359366,0.99998373797515,0.99998373797515
"CM030317.1:1051237522",0.156990580010886,0.99998373797515,0.00588708367081911,0.224724178892464,0.99723172597877
"CM030317.1:1060129102",0.405123176760311,0.99998373797515,0.751721254529345,0.0306773968204902,0.87121182128324
"CM030317.1:1062156671",0.0595090677976245,0.894368281216429,0.0229896609538607,0.84746967497717,0.460849488806052
"CM030317.1:1070122985",0.939687399119752,0.952903722280778,0.0210962501643924,0.915331765659736,0.863244392814683
"CM030318.1:6009364",0.10553105022557,0.0398595515797802,0.975211573417581,0.981379289274408,0.993260388733347
"CM030318.1:10132057",0.996302888183123,0.968051064359298,0.0322955512681108,0.947105068577017,0.849228088441706
"CM030318.1:33006773",0.485916591978062,0.99998373797515,0.821800733395369,0.007454189946255,0.967449446635423
"CM030318.1:34474397",0.442494641867364,0.00149453640490575,0.630764677793076,0.99998373797515,0.99998373797515
"CM030318.1:48641044",0.100184996228934,0.000714444465155752,0.8716155451942,0.962801087212635,0.99998373797515
"CM030318.1:54727184",4.15418971754101e-06,3.4943718535371e-08,0.620027567365773,0.870080708154953,0.937713370237126
"CM030318.1:57212499",0.534441905883175,0.99998373797515,0.438915991165271,0.211638536874045,0.0402099170599891
"CM030318.1:74296672",0.00198991473378133,0.00306655128866554,0.985656110519844,0.99998373797515,0.99998373797515
"CM030318.1:78854596",0.717091641116449,0.00921581093193255,0.50663176955134,0.99998373797515,0.979622139249817
"CM030318.1:85844250",0.194445440230872,0.915919575169618,0.0288303036035446,0.905023966479221,0.824106983405863
"CM030318.1:87022378",0.138109254219726,0.0254623136337683,0.990562864972654,0.885531705568692,0.99998373797515
"CM030318.1:92386074",0.959063664766222,0.914219825229381,0.99998373797515,0.0226102446100603,0.960633471604549
"CM030318.1:130558995",0.0354898142915186,0.0563440959333316,0.796924200683765,0.99998373797515,0.868203476164332
"CM030318.1:152281934",0.019769529440829,0.0452252916777134,0.707105213402332,0.99998373797515,0.99998373797515
"CM030318.1:184307276",0.00723066527105432,0.00321707665904021,0.99998373797515,0.99998373797515,0.99998373797515
"CM030318.1:193095156",0.115551920863845,0.0464580768631867,0.778188415576097,0.571157338306371,0.999788540398931
"CM030318.1:220372377",0.99998373797515,0.903161872078868,0.0241151776328353,0.872317815090612,0.997263764706763
"CM030318.1:223973733",0.0283720840039648,0.354017691260072,0.406049256956769,0.99998373797515,0.0788426440344046
"CM030318.1:226014653",0.00286218440264115,0.00124630603714813,0.843088336405889,0.703031474957644,0.666271217286453
"CM030318.1:235873853",0.183435996412361,0.99998373797515,0.00989881200707078,0.991447462219869,0.845074004732198
"CM030318.1:266191420",0.561302601675816,0.0274139172994719,0.520477272302468,0.99998373797515,0.992395237004712
"CM030318.1:288268582",0.865542051865325,0.99998373797515,0.99998373797515,0.0472958267807106,0.559195208048342
"CM030318.1:296814528",0.0484977912166437,0.458676527645102,0.99998373797515,0.726354894000403,0.960633471604549
"CM030318.1:298205798",0.195474911901526,1.5590015301103e-07,0.0925149234304848,0.99998373797515,0.99998373797515
"CM030318.1:302269467",0.0620040188592242,0.998558714909415,0.00885304404622019,0.178587022612771,0.82393850824023
"CM030318.1:340452817",0.283483987299115,0.0011166492011117,0.481577542673036,0.776564784381402,0.918722116772303
"CM030318.1:343849449",0.0324253476349374,0.0458370372726383,0.99998373797515,0.908220212617064,0.954631876742479
"CM030318.1:345995282",0.165365628037718,0.000585879873917115,0.314884002662044,0.99998373797515,0.836319263102328
"CM030318.1:358443289",0.483154955183975,0.0457708553589431,0.329010560991429,0.99998373797515,0.99998373797515
"CM030318.1:369918198",0.959726566500181,0.0683836589481617,0.99998373797515,0.0341276373944572,0.99998373797515
"CM030318.1:372199033",0.0114693005947505,0.435798180031426,0.80739783010665,0.99998373797515,0.751470567611868
"CM030318.1:384340262",0.56585512302958,4.35366514269345e-05,0.578652766441035,0.99998373797515,0.998542694210452
"CM030318.1:394819650",0.162081931517416,0.031348457302699,0.983895415693788,0.998279065512109,0.99998373797515
"CM030318.1:396718613",0.0265631385241236,0.0138090133838038,0.998542694210452,0.890934158654943,0.410588655447451
"CM030318.1:441710333",0.0751006240757664,0.00653796837689674,0.99998373797515,0.895418341858527,0.977124330045608
"CM030318.1:443314422",0.326187537989767,0.0174660092197549,0.99998373797515,0.864959755233015,0.754396690163729
"CM030318.1:451962932",0.0253718231822712,0.0147780877287245,0.95908800611359,0.999827622135775,0.99998373797515
"CM030318.1:457534184",0.0116435117694278,0.293396537090195,0.99998373797515,0.99998373797515,0.99998373797515
"CM030318.1:461462931",0.0431074875527312,0.0306773968204902,0.998414978655119,0.99998373797515,0.990707648454493
"CM030318.1:469885977",0.0210602519694791,0.989960966765064,0.00668872958620062,0.803748310713367,0.0683211078599856
"CM030318.1:476272194",0.117555743816831,0.0210962501643924,0.99998373797515,0.903637596918044,0.99998373797515
"CM030318.1:476272436",0.0436597338377687,0.362698477121876,0.967716620667858,0.99998373797515,0.99998373797515
"CM030318.1:497578188",0.736221504933126,0.928484866726718,0.0371910282826828,0.0331104439226862,0.704872850286482
"CM030318.1:498053668",0.0345786411756223,0.0398399639923176,0.885463484375451,0.971338122421681,0.904869822656297
"CM030318.1:505287409",0.0883955558139027,0.99998373797515,0.0485885269874347,0.99998373797515,0.99998373797515
"CM030318.1:508809487",1.31872030660811e-06,7.83672627394346e-08,0.99998373797515,0.99998373797515,0.99998373797515
"CM030318.1:511596194",0.00700764385563266,0.0825792744080854,0.147476550605623,0.998896252323356,0.99998373797515
"CM030318.1:547892260",0.657800767775278,0.936578758690312,0.99998373797515,0.00645765845808175,0.873374685355567
"CM030318.1:579138172",0.433194364808521,0.0156847620801451,0.927516968334526,0.824803187795072,0.99998373797515
"CM030318.1:580984980",0.147999801263642,0.99998373797515,0.000991236637222753,0.99998373797515,0.849898360858912
